paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
32,331,Greeks,Remus,0.5,False,0.85,"One entity is a collective group of people ('Greeks'), the other is an individual person (Remus, twin brother of Romulus). They are different types and clearly distinct historical entities, not the same individual or referent."
32,331,Greeks,Greek city-states,0.5,False,0.91,"'Greeks' refers to the Greek people (an ethnic/cultural collective). 'Greek city-states' refers specifically to the political entities (poleis) of the Greeks. These are related (the city-states are constituent political units of the Greek people) but are not identical: one is a people/ethnic group, the other is a category of political/state entities. Therefore they should not be merged."
32,331,Roman culture,Roman Mediterranean,0.4736842105263158,False,0.9,"The two entities refer to different concepts: one is a cultural concept (the culture of Rome, influenced by Greek culture) and the other is a geographic/political region (the Roman-dominated Mediterranean made possible by Roman institutions). They are related (Roman culture existed within the Roman Mediterranean) but are not the same historical entity and should not be merged."
32,331,Roman culture,Roman provinces,0.4666666666666667,False,0.9,"The two entities refer to different concepts: one is the cultural practices/heritage of Rome, the other is the administrative territorial units of the Roman state. They are related but not identical."
32,331,Roman culture,Romulus,0.46153846153846156,False,0.92,"These refer to different kinds of entities: one is a cultural phenomenon (Roman culture) and the other is an individual legendary founder (Romulus). They are related (Romulus is part of Rome's foundation myth and influenced Roman culture), but they are not the same historical entity and should not be merged."
32,331,Roman culture,Roman army,0.46153846153846156,False,0.88,'Roman culture' is a cultural concept; 'Roman army' is a collective military organization. They are related (the army is part of Roman society) but not the same entity. They should not be merged.
33,332,Hellenistic East,Hellenistic world,0.7058823529411764,True,0.84,Both names refer to the same broad Hellenistic cultural/political sphere that spread Greek influence across the eastern Mediterranean and Near East after Alexander — one phrased as a geographic/ regional term (“Hellenistic East”) and the other as the cultural-political sphere (“Hellenistic world”). They are not distinct historical entities but different labels for substantially the same phenomenon.
33,332,Hellenistic world,Hellenization,0.5,False,0.88,"'Hellenistic world' (a region/place) denotes the geographical and political-cultural sphere produced by Hellenization. 'Hellenization' is the process of spreading Greek culture. They are related (process vs. region/result) but are conceptually distinct: one is a place/region, the other is a cultural process. Therefore they should not be merged."
33,332,Polybius,plebs,0.5,False,0.85,Polybius is an individual historian; 'plebs' (plebeians) is a social class/collective. They are distinct types and refer to different entities (a person vs a group). Not the same historical entity.
34,332,Pax Romana,Roman Senate,0.75,False,0.86,"Pax Romana is a historical period of relative peace under Roman administration; Roman Senate is a political governing body/organization. They are different types (event vs collective organization) and refer to distinct concepts, not the same entity."
34,332,Pax Romana,Roman People,0.75,False,0.91,Pax Romana is an historical period of sustained peace under Roman administration; Roman People (the people/citizen assemblies) is a social/political collective. They are distinct types and concepts (an era/event vs a collective political body). They are related but not identical.
34,332,Pax Romana,Roman provinces,0.6,False,0.85,Pax Romana is a historical period of relative peace under Roman rule; Roman provinces are the territorial/administrative units of the Roman state. They are related (the provinces existed during the Pax Romana and helped enable Roman administration) but are distinct types — an event/period versus a collective territorial entity — so they should not be merged.
34,332,Pax Romana,Roman Empire,0.5833333333333333,False,0.94,"Pax Romana is a historical period of relative peace and stability within the Roman Empire, while Roman Empire is the political state/organization that existed more broadly. They are related (Pax Romana occurred under the Roman Empire) but are not the same entity: one is an event/period, the other is a state. Therefore they should not be merged."
34,332,Pax Romana,Roman census,0.5833333333333333,False,0.86,"Pax Romana is a long period of relative peace and stability across the Roman Empire sustained by Roman administration. The Roman census is a specific administrative procedure used in Roman (particularly republican and imperial) governance to classify citizens and assess taxation and military obligations. They are related (the census is one administrative practice used during Roman governance and within periods like the Pax Romana) but are distinct in type and scope: one is a broad historical period/event, the other is a recurring administrative event/procedure."
34,332,Pax Romana,Roman army,0.5454545454545454,False,0.9,"Pax Romana is an historical period/condition of peace under Roman administration. Roman army is the military organization/collective force; descriptions mention it being destroyed at Cannae and as basis of Roman power. These are different kinds of entities (an era/condition vs. an organization) and are related but not identical, so they should not be merged."
34,332,Pax Romana,Roman culture,0.5384615384615384,False,0.92,"Pax Romana is a specific historical period of relative peace enforced by Roman administration; Roman culture is the broader set of social, artistic, and intellectual practices of Rome. They are related (the Pax Romana influenced and was sustained by Roman institutions and culture) but are distinct types and concepts—one is an event/period, the other is a cultural entity. They should not be merged."
34,332,Pax Romana,Roman Republic,0.5,False,0.86,"Pax Romana is a period of relative peace and stability enforced by Roman governance (an event/era), whereas the Roman Republic is the political state/organization that governed Rome for centuries. They are related (Roman peace occurred during parts of Roman history, especially the early Empire), but they are distinct kinds of entities (an era/condition vs a political state). Therefore they should not be merged."
34,332,Pax Romana,Romans,0.5,False,0.95,"Pax Romana is a historical period/condition (an era of relative peace under Roman rule). ""Romans"" refers to the people/collective who are the actors; they are related but not identical. One is an event/period, the other is a people/collective entity. They should not be merged."
34,332,Pax Romana,Romans,0.5,False,0.94,"Pax Romana is an historical period/condition of relative peace enforced by Roman administration; 'Romans' denotes the people/collective of Rome. They are closely related (the Pax Romana was produced by Roman rule) but are different kinds of entities: one is an event/period, the other a collective people/institution. They are not the same entity and should not be merged."
34,332,Roman administration,Roman Mediterranean,0.5,False,0.9,"The two entities refer to distinct concepts: one is the governing institutions/administration of Rome (an organization/collective entity), the other is a geographical/political region (the Roman-controlled Mediterranean). They are related (the administration made the Roman Mediterranean possible) but not the same entity."
34,332,Pax Romana,Roman Mediterranean,0.4736842105263158,False,0.86,Pax Romana is an ideological/political period of peace within the Roman sphere; Roman Mediterranean is a geographic region shaped by Roman rule. They are closely related (the Pax Romana describes the peaceful conditions across the Roman Mediterranean) but are distinct kinds of entities (an event/period vs a place/region). Therefore they should not be merged.
35,333,Gaul,Gauls,0.8,False,0.86,"These are related but not identical. ""Gaul"" is a region/place; ""Gauls"" are the people who lived in that region. One is a geographic entity and the other a collective people. They should not be merged because they are different entity types and represent distinct concepts (place vs people) despite close association in history."
35,333,Transalpine Gaul,Po valley,0.75,False,0.81,"Transalpine Gaul (southern France) and Cisalpine Gaul / Po valley (northern Italy) are distinct Roman provincial regions on opposite sides of the Alps. They have different provincial establishment years (121 BC vs 89 BC) and refer to different geographic areas (Transalpine = beyond the Alps in southern France; Cisalpine = this side of the Alps in the Po valley). They are related but not identical, so should not be merged."
35,333,Transalpine Gaul,southern Spain,0.6666666666666667,False,0.9,"Transalpine Gaul (a Roman province in southern France established in 121 BC) and ""southern Spain"" are different geographic regions in different parts of the Iberian Peninsula vs Gaul/France. They are not the same place and should not be merged."
35,333,Pontus,Consuls,0.5714285714285714,False,0.83,"Pontus is a Hellenistic kingdom/state on the Black Sea ruled by Mithridates, while Consuls are the pair of chief magistrates of the Roman Republic — a political office/collective organization. They are different kinds of entities (one is a territorial state, the other is a Roman magistracy) and refer to unrelated historical subjects, so they should not be merged."
35,333,Cyprus,Pyrrhus,0.5714285714285714,False,0.85,"One is an island/place (Cyprus), the other is a person (Pyrrhus, king of Epirus). They are distinct entity types and clearly different historical entities (a geographic region vs a historical person)."
35,333,Pergamon,king of Pergamon,0.5,False,0.9,Entity 1 is a state (kingdom of Pergamon). Entity 2 is a person (the king of Pergamon) — a ruler of that state. They are different kinds of entities (a polity vs an individual) and are related but not identical. Therefore they should not be merged.
35,333,Pontus,Polybius,0.5,False,0.91,Pontus is a Black Sea state; Polybius is an individual historian. They are different entity types (collective_entity vs person) and clearly distinct historical entities.
35,333,Cyprus,Epirus,0.5,False,0.85,"Cyprus and Epirus are distinct geographical regions/islands in the ancient Mediterranean. Cyprus is an island annexed by Rome in 58 BC; Epirus is a region in northwestern Greece, historically ruled by Pyrrhus. They are different places and not the same entity."
35,333,Cyprus,Capua,0.5,False,0.95,"Cyprus is an island/region annexed by Rome in 58 BC; Capua is a city in Italy that famously rebelled against Rome and allied with Hannibal. They are distinct geographic places with different identities and histories, not alternative names for the same entity."
35,333,Mithridates,magistrates,0.4545454545454546,False,0.91,Mithridates is an individual person (king of Pontus) while magistrates are a collective political office/organization. They are distinct entity types with no indication they refer to the same single entity.
35,333,Mithridates,Tribunes of the People,0.4545454545454546,False,0.95,Mithridates is an individual king of Pontus; the Tribunes of the People are a collective Roman political office/organization. They are entirely different kinds of entities (a person vs. a collective political body) with no indication they refer to the same historical entity.
36,333,city,Sicily,0.5,False,0.82,"Entity 1 is a generic noun 'city' described as a place where smallholders moved to fend for themselves — a generic concept, not a specific named place. Entity 2 is the specific region 'Sicily', a province taken by Rome. They are not the same specific historical entity."
36,333,city,Cato,0.5,False,0.9,Entity 1 is a place (a city) and Entity 2 is a person (Cato). They are different entity types and clearly not the same historical entity. No overlap in names or descriptions.
36,333,Rome’s allies,Roman culture,0.5,False,0.86,"These refer to different concepts: one is a collective group of people allied to Rome (military/political actors), the other is the culture of Rome (ideational/cultural concept). They are related but not identical, so they should not be merged."
36,333,Rome’s allies,allies,0.46153846153846156,True,0.86,Both entries refer to the same generic group: the peoples/groups who served as Rome’s allies and provided manpower/conscripts to the Roman army. Wording differs but they describe the same collective entity (Rome's allied peoples).
37,334,Roman legions,Roman census,0.6153846153846154,False,0.95,"The two entities refer to different things: one is the Roman legions (a military organization), the other is the Roman census (an administrative event/procedure). They are related (both part of Roman Republican institutions) but not identical."
37,334,Roman legions,Latins,0.5714285714285714,False,0.92,"The two entities refer to different kinds of groups: 'Roman legions' are military units/organization of Rome, while 'Latins' are an ethnic/people group from Campania associated with Rome. They are related historically but not identical."
37,334,Roman legions,plebs,0.5555555555555556,False,0.97,"Entity 1 refers to the Roman legions — the military units/organization of Rome. Entity 2 refers to the plebs (plebeians) — the common people/social class in Roman society. These are distinct kinds of entities (military organization vs social class/people) with different roles and descriptions, not alternate names for the same entity. They are related historically but not identical."
37,334,Roman legions,Roman Empire,0.5384615384615384,False,0.86,"The two entities refer to different kinds of things: Entity 1 is the Roman military formations (legions/army units) while Entity 2 is the Roman state/empire. They are related (the legions were the military force of Rome and a basis for its power) but not identical, so they should not be merged."
37,334,Roman legions,Roman Senate,0.5384615384615384,False,0.85,"The two entities refer to different Roman institutions: 'Roman legions' are military units (the army), while the 'Roman Senate' is a political/legislative governing body. They are related but not the same organization or entity, so they should not be merged."
37,334,Roman legions,Roman People,0.5384615384615384,False,0.91,"These refer to distinct entities: one is the Roman military units (an organization/collective military formation), the other is the Roman People/citizen body (a political collective/people). They are related but not identical, so should not be merged."
37,334,Roman legions,Pax Romana,0.5384615384615384,False,0.86,"These refer to different kinds of entities. ""Roman legions"" (Roman military units/organization) are the army formations; ""Pax Romana"" (Roman peace) is an historical period/event describing peace under Roman rule. They are related (legions helped sustain the Pax Romana) but are not the same entity type and are distinct."
37,334,Roman legions,Roman provinces,0.5333333333333333,False,0.99,"The two entities refer to different concepts: 'Roman legions' are military units/organization, while 'Roman provinces' are territorial/administrative regions of the Roman state. They are related (legions could be stationed in provinces and governors had military command) but are not the same entity and should not be merged."
37,334,Roman legions,Roman Republic,0.5,False,0.86,"The two entities refer to different things: one is the military units (Roman legions), the other is the political state (Roman Republic). They are related but not identical and should not be merged."
37,334,Marius,Latins,0.5,False,0.91,One entity is an individual Roman general/consul (Marius); the other is a collective people (the Latins). They are distinct types and clearly different historical entities (a person vs an ethnographic/ethnic group). No basis to merge.
37,334,Roman legions,Roman Mediterranean,0.4736842105263158,False,0.86,"The two entities refer to different kinds of things: Entity 1 is a military organization (Roman legions), Entity 2 is a geographic/political region (the Roman-dominated Mediterranean). They are related (legions operated within the Roman Mediterranean) but are not the same entity, so they should not be merged."
37,334,Roman legions,Romans,0.46153846153846156,False,0.9,"The two entities refer to different concepts: 'Roman legions' are the military units/organization of Rome, while 'Romans' are the people/population and broader civic community. Although closely related (Romans staffed the legions), they are distinct entity types (organization vs people) and should not be merged."
37,334,Roman legions,Roman army,0.46153846153846156,True,0.9,"Both mentions refer to the Roman military as an organization: 'Roman legions' (the principal military units) and 'Roman army' (the overall Roman military force, including legions and allied troops). They are not merely related but commonly used interchangeably in historical texts to denote Rome's military power. The example in the prompt also explicitly lists 'Roman Legions' and 'Roman Army' as mergeable."
37,334,Roman army (Legions),Roman culture,0.46153846153846156,False,0.93,The two entities refer to distinct concepts: one is a military organization (the Roman army/legions) and the other is the broader culture of Rome. They are related but not identical—culture is not the same as the army—so they should not be merged.
38,335,senatorial power,Carthaginians,0.5,False,0.92,These refer to different entities: one is an abstract/political concept (the power held by the Roman Senate) and the other is a people/collective group (the Carthaginians). They are related historically (adversaries/actors in Roman history) but are not the same entity and should not be merged.
39,336,Roman citizenship,Roman census,0.5882352941176471,False,0.9,"The two entities refer to different concepts: one is the legal/political status of 'Roman citizenship' (a form of civic status extended after the Social War), the other is the administrative process 'Roman census' (the count/classification of citizens). They are related (the census classified citizens) but are not the same entity."
39,336,Latin states,magistrates,0.5833333333333333,False,0.85,"The two entities refer to different concepts: 'Latin states' are a group of allied states (regional/political entities) demanding Roman citizenship, while 'magistrates' are political officials/officeholders. They are distinct in type and role and not identical."
39,336,Latin states,Latin League,0.5833333333333333,False,0.83,"The two mentions refer to closely related but distinct concepts. ""Latin states"" describes the individual states (cities) of Latium that allied with or were subordinate to Rome and sought Roman citizenship; ""Latin League"" is the formal league/coalition of those Latin cities. One is the collective of member states, the other is the institutional league that bound them. They are related but not strictly identical."
39,336,Social War,special court,0.5384615384615384,False,0.86,"The two entities refer to different things: one is an event (the Social War of 91–88/90s BC in which Rome's Italian allies revolted) and the other is a judicial body (a special court established in 149 BC to try officials for extortion). They are distinct in type, time, and function, and not identical or alternate names for the same entity."
39,336,Roman businessmen,Roman Senate,0.5294117647058824,False,0.91,"The two entities are different: one refers to a group of Roman businessmen (a social/economic group, victims of a massacre) while the other is the Roman Senate, a political/legislative body. They are distinct types (people vs organization) and roles, not the same entity."
39,336,Roman citizenship,Roman army (Legions),0.5294117647058824,False,0.9,"These two refer to different concepts: 'Roman citizenship' is a legal/cultural status granted to individuals and communities (not an organization), whereas 'Roman army (Legions)' is a military organization/collective entity. They are related historically but are not the same entity and should not be merged."
39,336,Roman businessmen,Roman Mediterranean,0.5263157894736843,False,0.86,The first entity is a group of people (Roman businessmen) described as victims of a massacre by a North African king. The second is a geographic region (Roman Mediterranean) describing the region shaped by Rome's institutions. They are different types (collective people vs. place) and not identical entities.
39,336,Roman businessmen,Roman ruling élite,0.5,False,0.85,"The two entities refer to different subsets/roles within Roman society. ""Roman businessmen"" denotes a specific occupational group (merchants/businessmen) who were victims of a massacre by a North African king, while ""Roman ruling élite"" denotes the political/administrative elite of Rome characterized by cohesion and competence. They are related (both Roman people) but are not identical or interchangeable."
39,336,Roman businessmen,Roman administration,0.5,False,0.84,"The two entities refer to different concepts. 'Roman businessmen' denotes a group of private individuals (people) who were massacred by a North African king, while 'Roman administration' denotes the governing body/organization of Rome during the Republic and Pax Romana. They are distinct in type (people vs organization) and role, not the same entity."
39,336,Latin states,Latins,0.5,False,0.81,"The two referents are related but not identical. ""Latins"" denotes the ethnic group/people of Latium (including communities in Campania), while ""Latin states"" refers to the political entities/municipalities allied with Rome that demanded citizenship — i.e., a collection of city-states/polities formed by Latin communities. One is a people/ethnic collective, the other is a set of political states; they are distinct types and should not be merged."
39,336,Italian states,magistrates,0.5,False,0.85,"The two entities refer to different kinds of collective entities: 'Italian states' are territorial political units allied with Rome seeking citizenship, whereas 'magistrates' are political officials/office-holders. They are related (magistrates operate within states/Rome) but are not the same entity."
39,336,Social War,senatorial power,0.5,False,0.9,One is a specific historical war (Social War of 91–88/90s BC) and the other is the abstract collective power held by the Roman Senate. They are different entity types (event vs collective/organization) and only related (the Social War affected senatorial power) but not identical.
39,336,90 BC,149 BC,0.5,False,0.9,These are two distinct years (90 BC vs 149 BC). They are not the same temporal entity and should not be merged.
39,336,Asian wars,Punic Wars,0.5,False,0.93,"The two entities refer to different series of wars. ""Punic Wars"" are the well-known wars between Rome and Carthage in the western Mediterranean. ""Asian wars"" (or ""new Asian wars"") that produced the general Sulla refers to conflicts in the Hellenistic/Asian context (e.g., Mithridatic/Asian theaters) distinct from the Punic Wars. They are related as both are military conflicts but are not the same event series."
39,336,civil war,Punic Wars,0.5,False,0.95,"The two entities refer to different events. Entity 1 is a civil war during the period of Marius and Sulla (a Roman internal conflict in the late 2nd/early 1st century BCE). Entity 2 is the Punic Wars, a series of external wars between Rome and Carthage over control of the western Mediterranean; they are distinct in time, actors, and nature. They are related as Roman military/political history but are not the same event."
39,336,Roman businessmen,Roman Empire,0.47058823529411764,False,0.9,The two entities are different: one denotes a social group ('Roman businessmen')—people in a specific role/events (massacred by a North African king)—while the other denotes the political territorial entity ('Roman Empire'). They are related (businessmen are members of Roman society and operate within the Empire) but are not the same historical entity type and do not refer identically to the same thing.
39,336,Roman businessmen,Roman People,0.47058823529411764,False,0.78,"These are different: one refers to a subgroup/occupation within Romans (Roman businessmen massacred by a North African king) while the other refers to the Roman people/citizen body/political sovereign. They are related (both Romans) but not the same entity: one is a specific social/occupational group or incident, the other is the entire people/citizenry. Do not merge."
39,336,Roman businessmen,Roman census,0.47058823529411764,False,0.9,One entity is a group of people (Roman businessmen) described as victims of a massacre; the other is an institutional process/event (the Roman census). They are different types and clearly distinct: a set of people vs an administrative event. They are related only by the adjective 'Roman' but not identical.
39,336,Roman businessmen,Roman provinces,0.47058823529411764,False,0.9,"The two entities refer to different kinds of things: one is a group of people ('Roman businessmen') described as victims of a massacre, the other is a territorial/administrative concept ('Roman provinces'). They are related by the adjective 'Roman' but are not the same historical entity and should not be merged."
39,336,Roman businessmen,Roman culture,0.47058823529411764,False,0.88,The two entities refer to different concepts: one is a group of people ('Roman businessmen')—a specific social/occupational group mentioned as victims—and the other is the abstract cultural concept ('Roman culture'). They are related (Roman businessmen belong to Roman culture) but not identical and should not be merged.
39,336,Roman businessmen,Pax Romana,0.47058823529411764,False,0.92,"The two entities refer to different kinds of things: one is a group of people (Roman businessmen) described as victims of a massacre, the other is a historical period/condition (Pax Romana) meaning Roman peace. They are related by context (both Roman-related) but are not the same entity."
39,336,Roman businessmen,Roman army (Legions),0.47058823529411764,False,0.86,"The first entity refers to 'Roman businessmen' — a group of civilians/traders massacred by a North African king — while the second refers to the Roman army/legions, a formal military organization. These are distinct types (civilians vs military organization) and clearly different historical entities, so they should not be merged."
39,336,Roman citizenship,Roman Empire,0.47058823529411764,False,0.9,'Roman citizenship' (a legal/cultural status) is not the same as the political entity 'Roman Empire' (a state/collective entity). They are related—Roman citizenship was a civic/legal condition within Roman state structures and was extended during Republican/Imperial periods—but they are distinct types and concepts and should not be merged.
39,336,Roman citizenship,Roman Senate,0.47058823529411764,False,0.9,"The two entities refer to different concepts: 'Roman citizenship' is a legal/status concept extended to Latin and Italian communities after the Social War, whereas the 'Roman Senate' is a governing legislative body/organization. They are related (citizenship and the Senate are part of Roman political life) but are not the same entity."
39,336,Roman citizenship,Roman culture,0.47058823529411764,False,0.9,"These refer to different concepts: one is a legal/political status (Roman citizenship) extended to other communities after the Social War; the other is the broader set of social practices, beliefs and artistic influences of Rome (Roman culture). They are related but not identical and should not be merged."
40,336,Mediterranean,Roman Mediterranean,0.6842105263157895,False,0.77,"The first entity refers to the Mediterranean as the sea (a geographic body of water). The second refers to the “Roman Mediterranean” as a regional/political concept — the Mediterranean as organized or dominated by Rome, i.e., a region made possible by Roman institutions. These are related (same geographic area) but not strictly identical: one is the physical sea, the other is a historical/political region/construct. They should not be merged."
40,336,Pompey,Rome,0.5,False,0.87,"Entity 1 is a person (Pompey), Entity 2 is the city of Rome. They are different types and clearly distinct historical entities (a person vs a place). Not the same entity and should not be merged."
40,336,Pompey,Romans,0.5,False,0.9,"Pompey is an individual Roman military and political leader; ""Romans"" refers to the collective people/institution of Rome. They are different kinds of entities (a person vs a collective people), so they should not be merged."
41,337,pirates,magistrates,0.5454545454545454,False,0.82,"The two entities refer to different collective groups: one is a band of pirates who captured Julius Caesar, the other is the body of magistrates whose powers were limited by the plebs. They are distinct in role, identity, and historical context, so they should not be merged."
41,337,pirates,Mithridates,0.5454545454545454,False,0.95,"These refer to different kinds of entities: one is a collective group of pirates who captured Julius Caesar, the other is an individual ruler, Mithridates VI of Pontus, a king who fought Rome. They are distinct historical entities (different type: collective people vs person) and not identical."
41,337,Julius Caesar,Cannae,0.5,False,0.83,One entity is a person (Julius Caesar) and the other is a place (Cannae). They are distinct historical entities (a Roman leader vs the site of a battle) and therefore should not be merged.
41,337,Julius Caesar,Capua,0.5,False,0.9,Entities are of different types and clearly distinct: one is a person (Julius Caesar) and the other is a place (Capua). They are related historically but not the same entity and should not be merged.
41,337,pirates,praetors,0.5,False,0.9,"The two entities refer to different, unrelated collectives in Roman history. ""Pirates"" describes a specific group that captured Julius Caesar; ""praetors"" are Roman magistrates (an elected office). They are distinct in type and function and not identical or alternate names of the same entity."
41,337,Marius's wife,Marius,0.46153846153846156,False,0.81,"Entity 1 is the wife (a spouse) of the person in Entity 2 (Marius). They are clearly different people: one is a female spouse, the other is the male Roman general/consul. Descriptions indicate a familial relation (aunt of Julius Caesar) for the wife, which further distinguishes her identity from Marius. Therefore they should not be merged."
42,337,River Rubicon,River Tiber,0.5384615384615384,False,0.9,River Rubicon and River Tiber are two distinct rivers in Italy with different historical roles and locations (Rubicon is the small river Caesar crossed in 49 BC; the Tiber flows through Rome and had Etruscan settlements on its banks). They are not the same entity.
43,338,Rubicon,River Rubicon,0.5384615384615384,True,0.9,"Both mentions describe the same river—the Rubicon—crossed by Julius Caesar; differences are only in phrasing and slightly different dating (49 BC vs ""four years before 45 BC"" which also corresponds to 49 BC). They refer to the identical geographical boundary of Caesar's province."
43,338,Pompey’s sons,Pompey,0.46153846153846156,False,0.9,"One entity is a collective referring to Pompey’s sons (plural, a group) who raised a force in Spain and were defeated by Caesar. The other is Pompey (Gnaeus Pompeius Magnus), a single Roman general and political leader. They are related (father and sons) but not the same entity. Therefore they should not be merged."
44,339,Julian calendar,Julius Caesar,0.6666666666666667,False,0.86,The Julian calendar is a calendar system introduced under Julius Caesar; one is a cultural artifact (calendar) and the other is a person. They are related but not the same historical entity and should not be merged.
44,339,Hellenistic Alexandria,Hellenistic world,0.6363636363636364,False,0.98,"One is a specific city (Hellenistic Alexandria) and the other is a broad region/period (the Hellenistic world/Hellenistic East). They are related (the city lies within the Hellenistic world) but are not the same entity type or identical referent, so they should not be merged."
44,339,Hellenistic Alexandria,Hellenistic world,0.5909090909090908,False,0.93,"One entity is a specific city (Hellenistic Alexandria) and the other is a broad region/cultural-political sphere (the Hellenistic world/Hellenistic East). They are distinct types and scopes: a city within the Hellenistic world versus the entire Hellenistic region, so they are related but not identical."
45,340,Parthians,Carthaginians,0.6153846153846154,False,0.94,"The Parthians (an eastern Iranian people/empire) and the Carthaginians (a North African people/city-state and empire) are distinct historical peoples and polities with different geographic, cultural, and historical contexts. They are not the same entity and should not be merged."
45,340,Parthians,Latins,0.5555555555555556,False,0.98,"The Parthians and the Latins are distinct collective peoples from different regions and historical contexts: Parthians were an eastern Iranian people/empire (Parthia) opposing Roman campaigns, while the Latins were an Italic people of Latium/Campania associated with early Rome. They are not the same entity or alternate names of one another."
45,340,Parthians,plebs,0.5555555555555556,False,0.84,"The Parthians are an eastern people/empire (Parthian Empire) distinct from the Roman plebs/plebeians, who are the common people of Rome. They are completely different collective entities (different peoples, regions, roles). No overlap or identity."
45,340,Parthians,Carthage,0.5555555555555556,False,0.83,"Parthians (an eastern people) and Carthage (an ancient city-state/empire in North Africa) are distinct historical entities: one is an Iranian people/kingdom in the East, the other is a Punic city-state and empire in North Africa and Mediterranean that fought Rome. They are neither the same person, place, nor organization, and do not refer to the identical entity."
45,340,Parthians,Athens,0.5555555555555556,False,0.95,"The two entities refer to entirely different kinds of historical subjects: 'Parthians' are a people/ethnic/political group in the East, while 'Athens' is a Greek city-state. They are distinct in type (collective_entity/people vs place/city) and description (one is an Eastern people opposed by Caesar; the other is a city that sought help against Macedon and the Seleucids in 200 BC). They are related historically but not identical."
45,340,Parthians,Carthaginians,0.5,False,0.98,The Parthians and the Carthaginians are distinct historical peoples/civilizations from different regions and periods (Parthians: Iranian empire east of Rome; Carthaginians: North African Phoenician civilization and opponents in the Punic Wars). They are not the same entity nor alternate names of one another.
45,340,Parthians,Phoenician,0.4545454545454546,False,0.87,The Parthians and the Phoenicians are distinct historical peoples from different regions and times. The Parthians were an Iranian people/empire in northeastern Mesopotamia/Iran; the Phoenicians were a Semitic maritime people of the Levant whose name was rendered by the Romans. They are not the same entity and should not be merged.
46,340,the Rubicon,Rubicon,0.6923076923076923,True,0.95,Both entries clearly refer to the same geographic feature: the river crossed by Julius Caesar that marked the boundary of his province. The names differ only in formatting and alias; descriptions match and complement each other.
46,340,Rubicon,Roman Republic,0.5833333333333333,False,0.86,"Rubicon is a specific river/place; Roman Republic is a political collective/state. They are distinct types and refer to different entities (a geographic feature vs a political entity), though historically related. They should not be merged."
46,340,Rubicon,Etruscans,0.4545454545454546,False,0.91,The two entities refer to completely different types: Rubicon is a river (place) while Etruscans are a people (collective_entity). They are related historically and geographically but are not the same entity and should not be merged.
48,341,Ptolemies,Polybius,0.5555555555555556,False,0.91,"The two entities represent clearly different types: 'Ptolemies' is a dynastic/state entity (the Ptolemaic kingdom), while 'Polybius' is an individual Greek historian. They are related historically but are not the same entity and should not be merged."
49,341,frontier provinces,Roman provinces,0.6666666666666667,False,0.82,"'frontier provinces' is a descriptive subset referring to provinces on the empire's frontiers, while 'Roman provinces' denotes the general administrative territorial units of Rome. They are related (frontier provinces are a subset of Roman provinces) but not identical. Therefore they should not be merged."
49,341,frontier provinces,Roman provinces,0.6666666666666667,False,0.82,'frontier provinces' refers generically to provinces on the Roman frontier where legions were stationed; 'Roman provinces' is the general category of territorial units of Rome. The two are not strictly identical: one is a specific subset (frontier provinces) while the other is the overall class (Roman provinces). They are related but not the same entity and should not be merged.
49,341,frontier provinces,Roman provinces,0.5,False,0.7,"'frontier provinces' refers generically to the provinces on Rome's frontiers where legions were stationed — this is a subset/descriptor of Roman provinces rather than a distinct, uniquely named entity. The two mentions are related but not strictly identical: one denotes the general class of 'Roman provinces' and the other denotes those provinces specifically on the frontier. They should not be merged as identical entities."
52,343,Tiberius,River Tiber,0.625,False,0.95,"One is a person (Tiberius, adopted stepson and successor of Augustus); the other is a geographical feature (River Tiber). They are different entity types and clearly not the same historical entity."
52,343,Tiberius,Marius,0.5,False,0.86,"Tiberius (adopted stepson and successor of Augustus) is a different historical person from Marius (a Roman consul and military reformer). Their names, roles, and descriptions refer to distinct individuals from different periods of Roman history. They should not be merged."
52,343,Tiberius,Tiberius Gracchus,0.47058823529411764,False,0.95,"Tiberius (the adopted stepson and immediate successor of Augustus) is Tiberius Claudius Nero (Tiberius Caesar), Roman emperor 14–37 CE. Tiberius Gracchus is a different historical person (late-2nd-century BCE tribune and member of the Gracchi family). They are distinct individuals from different eras and roles, so they should not be merged."
53,343,Roman emperors,Roman Empire,0.7142857142857143,False,0.88,"Entity 1 refers to the people who ruled as Roman emperors (individuals or the office/human collective). Entity 2 refers to the Roman Empire, a political state. These are related but not identical: one is the rulers, the other is the state they ruled. They should not be merged."
53,343,Roman emperors,Roman People,0.5714285714285714,False,0.87,"These are distinct collective entities: one denotes the office-holders (Roman emperors), the other denotes the Roman people/citizen body. They are related (emperors ruled, people held sovereignty in republican contexts) but not the same entity."
53,343,Roman emperors,Roman census,0.5714285714285714,False,0.9,"One entity is a collective referring to the officeholders (Roman emperors), the other is a specific administrative event/practice (the Roman census). They are different types (people collective vs event) and different concepts, though both are related to Roman history. They are not the same entity and should not be merged."
53,343,Roman emperors,Pax Romana,0.5714285714285714,False,0.85,"These refer to different kinds of entities: one is a collective of people (Roman emperors), the other is an historical period/event (Pax Romana / Roman peace). They are related (Roman emperors presided over or enforced the Pax Romana) but are not the same entity type or identical referent, so they should not be merged."
