paragraph_idx,page,entity1_name,entity2_name,cosine_similarity,levenshtein_similarity,should_merge,confidence,reasoning
28,329,third Punic War,The war,0.6531472487479891,0.4,False,0.9,The two descriptions refer to different wars. The Third Punic War began in 149 BC and was the final Punic conflict culminating in the destruction of Carthage (mid-2nd century BC). The war that ended with Hannibal's defeat at Zama in 202 BC is the Second Punic War. These are distinct historical events separated by several decades and different outcomes and participants.
29,330,Carthaginian,Carthaginians,0.8623102934556154,0.9230769230769231,True,0.9,"Both refer to the same collective people—inhabitants of Carthage (Carthaginians). The first is a singular adjectival form; the second is plural and includes alias ‘Carthaginian power’ and specific historical details (presence in Spain, role in Second Punic War). These are not distinct entities but the same group described in different paragraphs."
29,330,provinces,Roman provinces,0.84796950072431,0.6,True,0.86,Both entries refer to the same concept: the administrative provinces of Rome. The names differ only in phrasing and subtype label; no substantive difference in referent is indicated.
29,330,Roman army,Roman military power,0.835792660108803,0.4,True,0.8,"Both mentions refer to the same collective military organization of Rome. ""Roman army"" is a general name and ""Roman military power"" describing the military forces of the Roman Republic refer to the same entity (the Roman military/army). They are not distinct organizations but two phrasings of the same institution."
29,330,Roman army,Roman Empire,0.736210529875737,0.5,False,0.9,"The two entities refer to different kinds of historical things: one is the military institution ('Roman army' / 'Roman military power'), the other is the political entity/state ('Roman Empire'). They are closely related (the army served the empire) but not identical and should not be merged."
29,330,Roman army,Romans,0.7199472210799369,0.5384615384615384,False,0.85,"The Roman army (organization, military forces) and the Romans (the people and society of Rome) are related but distinct: one is an institutional military organization, the other is the population/society/citizen body. They are not identical and should not be merged."
29,330,Roman army,Roman ruling élite,0.6884314178193434,0.33333333333333337,False,0.9,"The two entities refer to different aspects of Roman society: one is the military institution ('Roman army' / 'Roman military power'), the other is the political/ruling class ('Roman ruling élite'). They are related but not identical—the army is an organization/institution, the ruling elite is a social/political group that may control or influence the army but is distinct."
29,330,allies,Roman army,0.6883339150805197,0.19999999999999996,False,0.9,"These refer to different concepts: Entity 1 ('allies') denotes groups providing manpower to the Roman army — i.e., external or subordinate peoples supporting Rome — whereas Entity 2 ('Roman army') is the Roman military organization itself. They are related (allies support the Roman army) but not the same entity."
29,330,Roman provinces,province of Asia,0.6864359183144088,0.5625,False,0.86,Entity 1 is a general class referring to Roman provinces as a whole; Entity 2 refers to a specific province ('province of Asia') created in 133 BC. These are related (Asia is one of the Roman provinces) but not identical.
29,330,Roman army,Romans,0.6850524236951449,0.5,False,0.9,"The two entities refer to different concepts: one is the military institution of Rome (an organization), the other is the people/society of Rome (a population/societal collective). They are closely related but not identical—'Roman army' denotes the armed forces, while 'Romans' denotes the citizenry and social order. This matches the instruction examples where related but distinct entities should not be merged."
29,330,Roman army,Romans,0.6823548793185756,0.5,False,0.95,"These refer to different kinds of entities: one is the military organization (Roman army), the other is the people/society of Rome (Romans). They are closely related but not identical — the army is an institution composed of Romans (and others) and serves a different referential scope than the collective people/society. Therefore they should not be merged."
29,330,Carthaginians,Romans,0.6805393971055027,0.25,False,0.9,The two entities refer to different collective peoples and polities: Carthaginians (people of Carthage) and Romans (people/society of Rome). They are related historically (adversaries in the Punic Wars) but are distinct entities and should not be merged.
29,330,Carthaginians,Etruscans,0.6765697994094415,0.16666666666666663,False,0.98,"The two entities refer to distinct ancient peoples and civilizations: the Carthaginians (a North African, Phoenician-derived maritime power centered on Carthage, key actors in the Punic Wars) and the Etruscans (a pre-Roman people of Italy with a distinct culture and influence on early Rome). They are different groups with different geographies, histories, and cultural identities, so they should not be merged."
29,330,Roman army,Roman provinces,0.6759952409872471,0.4666666666666667,False,0.95,The two entities refer to different kinds of things: one is the military organization of Rome (Roman army / Roman military power) and the other is the territorial/administrative divisions governed by Rome (Roman provinces). They are related (the army operated within and defended provinces) but are not the same entity and should not be merged.
29,330,Carthaginians,Romans,0.6698419929982338,0.25,False,0.91,"The two entities refer to distinct collective peoples: Carthaginians (people of Carthage, North African maritime civilization) and Romans (people and social order of Rome). They are related historically (rivals in the Punic Wars) but are not the same entity and should not be merged."
29,330,Roman army,Romans,0.6665201065156829,0.5,False,0.92,"The two entities refer to distinct concepts: one is the military organization of Rome (Roman army), the other is the people/society of Rome (Romans). They are related but not identical or interchangeable, so they should not be merged."
29,330,Roman army,Roman Senate,0.6665172701759736,0.5,False,0.9,"The two entities refer to distinct institutions of ancient Rome: one is the military force (Roman army) and the other is the political/governing body (Roman Senate). They have different roles, functions, and attributes, so they are not the same entity and should not be merged."
29,330,allies,Romans,0.65910371472165,0.16666666666666663,False,0.83,"'allies' (groups providing manpower to the Roman army) refers to distinct partner or subject peoples who supported Rome, not the Romans themselves. The Romans are the core citizen population/social order of Rome. These are related but not identical entities, so they should not be merged."
30,330,new provinces,Roman provinces,0.7102365160246287,0.6923076923076923,True,0.86,"Both entries describe the administrative territorial units of Rome governed by appointed governors. ""new provinces"" appears to be a generic or context-specific reference to Roman provinces; it matches the concept of Roman provinces (administrative units ruled by governors). They are the same historical entity (the provinces of the Roman state)."
30,330,governors,Roman provinces,0.6978273948128162,0.33333333333333337,False,0.8,"These are distinct entity types: Entity 1 is the officeholders (governors), a collective people/office, while Entity 2 is the territorial units (Roman provinces) governed by those governors. They are related (governors administer provinces) but not identical."
30,330,governors,governor,0.66788618351679,0.8888888888888888,True,0.82,"Entity 1 is a collective term ('governors') referring to officials chosen by the Senate to govern new provinces. Entity 2 is a singular 'governor' described as an official ruling a province with proconsular powers for one year. These refer to the same role/concept (governor) but one is plural and generic, the other is a singular description with specific attributes. They are not distinct historical individuals or different entities — they represent the same type of office. Therefore they should be merged into a single canonical entity representing the provincial governor office."
30,330,Roman rule over Italy,Roman expansion in the east,0.6623839123134581,0.37037037037037035,False,0.78,"The two entities refer to different aspects/regions of Roman expansion: one is the extension of Roman political control over the Italian peninsula (Italy), the other is Roman expansion in the eastern Mediterranean in the 2nd century BC. They are related processes but distinct events/contexts and not identical."
31,331,proconsuls of the early republic,Consuls,0.7069087738331061,0.21875,False,0.9,"The two entities refer to distinct but related concepts in the Roman Republic. ""Consuls"" are the two annually elected chief magistrates of the Roman Republic who held civil and military authority. ""Proconsuls of the early republic"" refers specifically to former consuls who, after their one-year term, sometimes continued to command armies as proconsuls for a campaign—a role derived from but distinct from the office of consul. They are not identical: one is the office (Consuls), the other is a specific post-role or category of individuals (proconsuls) who were usually ex-consuls exercising extended military command. Therefore they should not be merged."
31,331,proconsuls of the early republic,Consuls,0.6906236972890047,0.21875,False,0.92,"The two entries describe distinct but related concepts in the Roman Republic. ""Consuls"" refers to the two chief magistrates holding annual office; ""proconsuls of the early republic"" refers specifically to former consuls appointed as proconsuls who commanded armies for a campaign after their consulship. Proconsuls were officeholders derived from consuls but represent a different role/status (an extended military command) rather than being identical to the consulship as an institution."
32,331,Hellenization,Hellenistic world,0.7400501561257165,0.5294117647058824,False,0.81,"Hellenization is the process/spread of Greek culture; the Hellenistic world is the cultural and political sphere resulting from that spread (the geopolitical realm dominated by Greek-influenced states after Alexander). They are related but not identical: one is a process/cultural diffusion, the other is the resulting geographic-political/cultural sphere. Therefore they should not be merged."
32,331,Greeks,Greek cities,0.7340028312258957,0.30000000000000004,False,0.9,"'Greeks' denotes the Greek people in general (an ethno-cultural group). 'Greek cities' (including 'western Greek cities') denotes a subset: Greek city-states/communities, especially in western Mediterranean. These are related but not identical: one is the population/people, the other is the collective of cities/communities. They should not be merged."
32,331,Hellenization,Greek influence,0.718365350232077,0.1333333333333333,True,0.9,Both names refer to the same concept: the spread or impact of Greek culture. 'Hellenization' is the standard term for the process; 'Greek influence' is a descriptive synonym. They are not distinct historical entities but two labels for the same cultural phenomenon.
32,331,Roman culture,Hellenization,0.7060103133538556,0.19999999999999996,False,0.86,"Roman culture and Hellenization are related but not identical. Roman culture refers specifically to the culture of Rome and its practices; Hellenization is a broader process of Greek cultural influence spreading to other societies (which did influence Roman culture). They are distinct concepts: one is a particular culture, the other is a cultural diffusion process. Therefore they should not be merged."
32,331,Greeks,Carthaginians,0.6956972011656085,0.15384615384615385,False,0.98,"'Greeks' refers to the Greek people (Hellenic peoples), while 'Carthaginians' refers to the people of Carthage in North Africa. These are distinct historical ethnic/political groups who are related only insofar as both interact with Mediterranean history, so they are not the same entity and should not be merged."
32,331,Greeks,Romans,0.6783943979346794,0.08333333333333337,False,0.9,These refer to two distinct collective peoples: the Greeks and the Romans. They are related historically but are not the same entity and should not be merged.
32,331,Greeks,Greek cities,0.6757073907644582,0.5,False,0.9,"'Greeks' denotes the Greek people in general (an ethno-cultural group). 'Greek cities' denotes the collective of Greek city-states/communities (specifically including western Greek cities). These are related but not identical: one is the people as a whole, the other is a subset/organizational/geographical grouping (city-states). They should not be merged because they refer to different kinds of collective entities (people vs cities/communities)."
32,331,Roman culture,Romans,0.664563058783832,0.46153846153846156,False,0.86,"One entity is the culture of Rome; the other is the Roman people/society. These are related but distinct: 'Roman culture' refers to cultural practices and influences, while 'Romans' denotes the population and social/political body. They are not strictly the same entity and should not be merged."
32,331,Roman culture,Greek civilization,0.6569962010364914,0.2222222222222222,False,0.9,The two entities refer to distinct cultural entities: one is Roman culture (the culture of Rome) and the other is Greek civilization. They are related—Rome was influenced by and remade aspects of Greek civilization—but they are not the same entity and should not be merged.
32,331,Roman soldier,Roman army,0.6523862439995917,0.46153846153846156,False,0.85,The first is an individual (an unidentified Roman soldier). The second is the collective Roman army/organization. They are related but not identical: one is a person (or archetype of a soldier) and the other is an organization/collective military force. Therefore they should not be merged.
33,332,Hellenistic East,Hellenistic world,0.6991927959665639,0.7058823529411764,True,0.86,Both names refer to the same broad cultural-political sphere produced by the conquests of Alexander and the spread of Greek culture across the eastern Mediterranean and Near East. 'Hellenistic world' and 'Hellenistic East' are variant phrasings for the same historical region/cultural sphere; they are not distinct entities.
33,332,Hellenistic world,Hellenization,0.6815909114793194,0.5,False,0.91,The two entries refer to related but distinct concepts: one is a geographic/political-cultural region (“Hellenistic world”) and the other is the process/phenomenon of cultural diffusion (“Hellenization”). They are not strictly identical and should not be merged.
33,332,Hellenistic world,Greece,0.6518893351568511,0.1875,False,0.82,"The Hellenistic world is the broader post-Alexander cultural-political sphere across Macedon, the Greek cities, eastern Mediterranean and Near East; ""Greece"" is a distinct geographical region/nation (and the classical Greek city-states) that influenced Rome. They are related (Greece contributed to the Hellenistic world) but are not identical entities."
34,332,Mediterranean,Roman Mediterranean,0.7251239985119853,0.6842105263157895,False,0.9,"The two names refer to overlapping but different concepts. ""Mediterranean"" is the general geographic region around the Mediterranean Sea. ""Roman Mediterranean"" denotes the Mediterranean region specifically as shaped or controlled by Roman institutions — a distinct historical/political characterization of the same geographic area during Roman dominance. They are related (same geographic area) but not strictly identical entities: one is the general region, the other a particular historical/political conception of that region. Therefore they should not be merged."
34,332,Mediterranean,southern Spain,0.6975922977861938,0.2857142857142857,False,0.76,The Mediterranean is a broad region surrounding the Mediterranean Sea covering many bordering areas; southern Spain is a specific subregion located on the western edge of the Mediterranean basin. They are related (southern Spain lies on the Mediterranean) but are not the same geographic entity.
34,332,Mediterranean,Gibraltar,0.6742546836649788,0.3076923076923077,False,0.9,"The two entities are different places: 'Mediterranean' is the entire region around the Mediterranean Sea, while 'Gibraltar' denotes a specific location (the strait/coast area at the western end of the Mediterranean) described here as part of a coast under Roman rule. They are related (Gibraltar lies on the Mediterranean's western entrance) but are not the same entity, so they should not be merged."
34,332,Mediterranean,Thessaly,0.665307115702161,0.15384615384615385,False,0.84,"Thessaly is a specific region in Greece; the Mediterranean is a broad sea/region encompassing many coasts including but not limited to Thessaly. They are distinct geographic entities (one contained within the other), not identical."
35,333,Gaul,Gauls,0.6875966450949578,0.8,False,0.86,"These refer to related but distinct entities: 'Gaul' is a geographic region, while 'Gauls' are the people inhabiting or originating from that region. They are not strictly identical — one is a place (region), the other is a collective people — so they should not be merged."
35,333,Cyprus,Sicily,0.6701000873632398,0.0,False,0.95,"Cyprus and Sicily are distinct geographic islands/regions in the Mediterranean with different historical events and dates (Cyprus annexed by Rome in 58 BC vs Sicily contested and taken by Rome in the First Punic War, 264–241 BC). They are related by Roman expansion but are not the same place."
35,333,Cyprus,Gibraltar,0.6674338917205341,0.11111111111111116,False,0.92,"These are two different geographic places: Cyprus is an island in the eastern Mediterranean (annexed by Rome in 58 BC), while Gibraltar refers to the Rock/strait at the western end of the Mediterranean (here mentioned as part of a Roman-controlled coastal stretch). They are not the same entity and should not be merged."
35,333,Gaul,southern France,0.6638280028894072,0.4814814814814815,False,0.84,"The two entities refer to different regions of ancient Gaul. Entity 1 (Gaul) is described as the region roughly corresponding to northern France and Belgium, conquered in 51 BC; Entity 2 (southern France / Transalpine Gaul) is a specific southern province organized by Rome in 121 BC (Transalpine Gaul). These are related (both parts of broader Gaul) but not identical — one is northern/overall Gaul, the other is the southern province. They should not be merged."
35,333,Cilicia,Sicily,0.6609878051303255,0.2857142857142857,False,0.9,"Cilicia and Sicily are distinct geographical regions: Cilicia is in southeastern Anatolia (acquired by Rome in the early 1st century BC), while Sicily is the large island in the central Mediterranean taken by Rome during the First Punic War (264–241 BC). They are neither the same place nor alternate names for one another."
35,333,Cilicia,Illyria,0.659466151468813,0.4285714285714286,False,0.96,"Cilicia and Illyria are distinct geographic regions in antiquity (Cilicia in southeastern Anatolia; Illyria along the eastern Adriatic). Their descriptions and attributes refer to different places and historical circumstances (Cilicia acquired by Rome in the early 1st century BC; Illyria organized as a Roman tributary confederacy). They are related only as regions affected by Roman expansion, not identical."
36,333,Roman citizen,Romans,0.7540168805323119,0.5384615384615384,True,0.77,"Both entries refer to the same broad human group: people of Rome/citizens of Rome. 'Roman citizen' emphasizes civic status (those with the vote, some becoming proletarians), while 'Romans' describes the people and social order. These are not distinct entities (one is a subset conceptually but in this extraction they denote the same historical collective). Merge into the canonical collective 'Romans' while preserving the citizen-specific note in the description and aliases."
36,333,Romans,proletarii,0.7327102294070118,0.23076923076923073,False,0.9,"'Romans' denotes the broad collective of Roman people/citizenry and Roman society. 'Proletarii' denotes a specific social class within Roman citizenry — the poorest citizens whose main contribution was offspring. These are related (proletarii are a subset of Romans) but not identical, so they should not be merged."
36,333,Romans,Roman ruling élite,0.6831308862584632,0.4444444444444444,False,0.86,"Entity 1 refers broadly to the Roman people/citizen body and Roman society as a whole. Entity 2 denotes the ruling elite of Rome — a subset/group within Roman society defined by office-holding and constitution. These are related but not identical: the ruling elite are part of the Romans, not synonymous with the entire Roman people or social order."
36,333,Romans,Roman provinces,0.6532847160092493,0.5333333333333333,False,0.9,The first entity denotes the people and social/political body of Rome (the Roman people/citizenry). The second denotes territorial administrative units (Roman provinces). These are related (provinces governed by Rome) but are distinct types — a population/political community versus regions/administrative divisions. They are not the same historical entity and should not be merged.
37,334,legions,Roman army,0.7078825550055466,0.0,True,0.96,"The first entity ('legions') refers specifically to the Roman army's principal military units, while the second ('Roman army') denotes the overall military organization that projects power through legions. The examples in the instructions explicitly list 'Roman Legions' and 'Roman Army' as mergeable (same organization). Here 'legions' are not merely related separate entities but are being used as a name for the Roman military forces in the context (e.g., 'Roman Legions' = Roman army). Therefore they should be merged into a single canonical organization entry representing the Roman military (with legions as a defining component)."
37,334,Roman army,allies,0.6766151095321388,0.2857142857142857,False,0.9,"These refer to different concepts: 'Roman army' is the formal organized military institution (legions, commanders, standards), while 'allies' denotes external groups that provided manpower to the Roman army. They are related (allies supplied troops) but are not identical or interchangeable."
38,335,senatorial power,Roman Senate,0.8313607351113926,0.375,False,0.78,"Entity 1 refers to the power held by the Senate (an abstract concept or power), while Entity 2 is the Roman Senate (the concrete political body/organization). These are closely related but not strictly identical: one is an institution, the other is the authority or power exercised by that institution. Therefore they should not be merged."
38,335,senatorial power,Roman army,0.7018869551399092,0.44999999999999996,False,0.95,"These are distinct concepts: 'senatorial power' refers to the authority exercised by the Roman Senate (a political/institutional source of power), while 'Roman army' (Roman Legions) is the military institution. They are related (the Senate could influence or command the army at times), but they are not the same organization or entity."
38,335,senatorial power,Roman ruling élite,0.6786618889843543,0.2222222222222222,False,0.86,"The first entity refers specifically to the institutional power held by the Roman Senate—the Senate's authority within Roman government. The second refers to the broader social/political class of the Roman ruling elite produced by the constitution and selection to office. These are related (the senatorial power is a source or expression of the ruling elite's influence) but not identical: one is an institutional power/authority, the other is a social group of people. They should not be merged."
38,335,senatorial power,Roman provinces,0.6544287108898662,0.125,False,0.95,"The two entities refer to different concepts: one is an institutional/political power held by the Roman Senate (an aspect of governance), the other is the territorial administrative units of the Roman state (provinces). They are related (senatorial power could affect provinces) but are not the same entity type or identical referent."
39,336,barbarian invaders,Gauls,0.7981906409978585,0.11111111111111116,True,0.78,Both mentions describe groups from the north making incursions into Roman territory in Gaul and are generic collective references to the same people: the Gauls (described as barbarian invaders). They are not distinct entities but two phrasings of the same group.
39,336,90 BC,149 BC,0.7565888539432015,0.5,False,0.98,These are two distinct years (90 BC vs 149 BC). They are temporal entities with different numeric values and refer to different events. They are not the same historical entity and should not be merged.
39,336,Latin states,Latin League,0.7226642971837665,0.5833333333333333,True,0.78,"The 'Latin states' referring to the group of Latin cities/states allied with or subordinate to Rome is the same collective political grouping as the 'Latin League'—the historic league of Latin cities. They are not merely related but represent the same entity: the confederation/collective of Latin communities. Thus they should be merged, with 'Latin League' as the canonical name."
39,336,Italian states,Roman provinces,0.6870693250624104,0.19999999999999996,False,0.9,"The two entities refer to different collective concepts. ""Italian states"" denotes individual city-states or regional polities on the Italian peninsula that at times allied with Rome and sought citizenship; ""Roman provinces"" are administrative territorial units created and governed by Rome to manage conquered lands. They are related (Italian states could be incorporated into Roman provinces) but are not the same entity."
39,336,Latin League,Roman provinces,0.6713986273942519,0.2666666666666667,False,0.9,The Latin League was a federation of Latin cities in ancient Italy that interacted with and was eventually absorbed by Rome. Roman provinces are the territorial administrative units of the Roman state used to govern conquered lands. These are distinct kinds of entities (a regional confederation of autonomous communities versus the formal provincial administrative divisions of Rome) and not identical or interchangeable.
39,336,Latin League,Latin peoples,0.6528882496166794,0.6153846153846154,False,0.84,"The Latin League is a specific political/military confederation of Latin city-states (often called the Latin states). ""Latin peoples"" refers broadly to the ethnic groups/peoples speaking Latin or the Latins as an ethnic group who opposed Etruscan power; this is a broader, sociocultural category rather than the formal League organization. They are related but not identical."
39,336,Italian states,Macedon,0.652022438751687,0.0714285714285714,False,0.84,"The two entities refer to different political entities: 'Italian states' denotes various states in Italy allied with Rome seeking citizenship extension, while 'Macedon' (Macedonia) is a distinct Hellenistic kingdom/region that allied with Carthage and was later conquered by Rome. They are related historically but are not the same entity."
39,336,Roman businessmen,Romans,0.6514697070152702,0.2941176470588235,False,0.9,"Entity 1 refers to a subset/group of Romans (Roman businessmen) described as victims in a specific 112 BC massacre by a North African king. Entity 2 is the broad collective entity 'Romans' — the people and social order of Rome. The two are not strictly identical: one is a specific subgroup/event-related mention, the other is the entire Roman people/society. They are related but not the same entity and should not be merged."
43,338,Rubicon,River Rubicon,0.7866781399118504,0.5384615384615384,True,0.9,"Both mentions refer to the same geographic feature: the Rubicon river. Entity 2 explicitly names it 'River Rubicon' and gives identifying historical context (boundary of Caesar's province, crossed by Caesar in January 49 BC) that matches the generic name 'Rubicon' in Entity 1. There is no indication they refer to different things or distinct rivers."
43,338,Adriatic,Mediterranean,0.7378344143549851,0.23076923076923073,False,0.88,The Adriatic Sea is a distinct body of water (the sea between the Italian Peninsula and the Balkans). The Mediterranean as a region/sea refers to the much larger Mediterranean Sea and the surrounding region; they are related (Adriatic is a part of the Mediterranean basin) but not identical. Therefore they should not be merged.
43,338,Pompey’s sons,Pompey,0.6730615964998962,0.46153846153846156,False,0.86,'Pompey’s sons' refers to the children/collective force raised by Pompey; 'Pompey' is the individual Roman general and statesman. They are related but not the same entity (collective descendants/agents vs the person). Therefore they should not be merged.
43,338,Egypt,Mediterranean,0.6629231812142365,0.07692307692307687,False,0.87,"Egypt (a specific country/region in northeastern Africa) and the Mediterranean (the sea/region around the Mediterranean Sea) are distinct geographic entities: one is a country/region, the other is a sea/region. They are related geographically but not identical."
47,340,Octavian,Julius Caesar,0.6802523700269495,0.4,False,0.98,"Octavian (also called Caesar Augustus) is the same person as Augustus, but distinct from Julius Caesar (his great-uncle). The two entries describe different historical individuals: Octavian/Augustus was the first Roman emperor and Julius Caesar was his great-uncle, a republican leader and dictator assassinated in 44 BC. They should not be merged."
47,340,Praetorian Guard,praetors,0.663920038849648,0.4375,False,0.9,"The Praetorian Guard was the imperial bodyguard unit first permanently stationed in Rome under Octavian/Augustus. Praetors were elected Roman magistrates (judicial and military officers) ranking below consuls. These are distinct institutions: one is a military guard/standing force, the other is a class of elected officials. They are related by etymology and Roman administrative structure but are not the same entity."
49,341,frontier provinces,Roman provinces,0.6711095271772216,0.5,False,0.62,Entity 1 ('frontier provinces') refers specifically to the subset of Roman provinces located on the empire's frontiers where legions were stationed and commanded by Octavian as imperator. Entity 2 ('Roman provinces' / 'provinces') refers broadly to all administrative provinces of the Roman state. The two are related (frontier provinces are a subset of Roman provinces) but are not strictly identical.
50,342,great-uncle,Octavian,0.6730949887278606,0.19999999999999996,False,0.86,Entity 1 is described only as 'Augustus's great-uncle who had been pontifex maximus.' Entity 2 is Octavian/Augustus himself (Julius Caesar’s great-nephew and adopted heir) who held the title pontifex maximus among other roles. A great-uncle of Augustus is a different person from Augustus. The mention in Entity 1 seems to label someone as Augustus's great-uncle and pontifex maximus; that would not be Augustus himself. Therefore they are not the same historical person.
52,343,Tiberius,Octavian,0.6854177422355956,0.25,False,0.95,"Tiberius was the adopted stepson and immediate successor of Augustus (Octavian). Octavian (also known as Augustus) and Tiberius are distinct historical persons: Octavian/Augustus is the founder of the imperial system, while Tiberius is his successor. They should not be merged."
52,343,Tiberius,Tiberius Gracchus,0.6550083877398225,0.47058823529411764,False,0.88,"These are different historical figures. 'Tiberius' as adopted stepson and successor of Augustus refers to the Roman emperor Tiberius (Tiberius Claudius Nero/Drusus), whereas 'Tiberius Gracchus' is an earlier Roman reformer/consul from the Gracchi family (Tiberius Sempronius Gracchus). Different persons, different eras and roles. Not mergeable."
53,343,AD 69,AD 14,0.7280581304181049,0.6,False,0.96,"These are two distinct years (AD 69 vs AD 14). They are temporal entities with different years and different historical events (Year of the Four Emperors vs death of Augustus). They are related but not identical, so should not be merged."
53,343,Roman emperors,Roman ruling élite,0.7176906518335687,0.33333333333333337,False,0.86,The two mentions refer to different collective concepts: one is a class of individual rulers (Roman emperors) and the other is the broader social/political class that constituted Rome’s ruling elite (the ruling élite). They overlap (emperors are part of the ruling elite) but are not strictly identical.
53,343,Roman emperors,Roman Empire,0.6966794535308157,0.7142857142857143,False,0.9,"The two entities are related but not identical. ""Roman emperors"" denotes the people (rulers) who held imperial office, while ""Roman Empire"" denotes the political state/territory ruled by those emperors. They are different entity types (people vs. state) and should not be merged."
53,343,Roman emperors,Romans,0.679165289165299,0.3571428571428571,False,0.84,"Entity 1 ('Roman emperors') refers specifically to the officeholders — the rulers/emperors — while Entity 2 ('Romans') refers to the people/society/citizen body of Rome. These are related but distinct: one is a class of rulers, the other is the populace and social-political collective. They are not the same historical entity and should not be merged."
53,343,AD 69,90 BC,0.675033972518599,0.19999999999999996,False,0.92,The two entities are distinct years (AD 69 and 90 BC) representing different points in time and different historical events. They are not the same entity and should not be merged.
53,343,Roman emperors,Roman army,0.665206110390648,0.5,False,0.9,The two entities refer to different kinds of collectives: one is a group of people (Roman emperors) and the other is a military organization (Roman army / Roman legions). They are related (emperors often commanded or relied on the army) but are distinct and not the same entity.
53,343,Roman emperors,Romans,0.6631049007579496,0.5714285714285714,False,0.8,"Entity 1 refers specifically to the officeholders — the emperors — while Entity 2 refers to the Roman people/society as a whole. They are related but not identical: one is a subset/category of people (rulers), the other is the broader population and political community. Therefore they should not be merged."
53,343,Roman emperors,Romans,0.6607634415612871,0.4285714285714286,False,0.84,"Entity 1 refers specifically to the rulers (emperors) of Rome — a subset/office — while Entity 2 refers to the Roman people/society as a whole. These are related but not identical: one is a collective of office-holders, the other is the population/polity. They should not be merged."
53,343,Roman emperors,Roman army,0.6560620497376285,0.4,False,0.86,"The two entities refer to different kinds of collectives: one is a group of people (Roman emperors — rulers) and the other is a military organization (Roman army / Roman legions). They are related (emperors often commanded or relied on the army) but are not the same entity, so they should not be merged."
56,345,Roman rule,Roman provinces,0.8164289910398093,0.5333333333333333,False,0.86,"The two entities refer to different concepts: 'Roman rule' denotes the political control or authority of Rome (the abstract condition or system of governance), while 'Roman provinces' are specific administrative territorial units within that system. They are closely related but not identical—one is the general state/political control, the other are constituent territorial divisions—so they should not be merged."
56,345,Roman rule,Roman army,0.8094087298791343,0.4,False,0.9,"The two entities refer to different concepts: 'Roman rule' denotes the political control or governance exercised by Rome (a state-level concept), while 'Roman army' (aka Roman Legions) is the military organization that projected that power. They are closely related but not identical—one is the state/political authority, the other is a component (military organization) of that authority."
56,345,Roman rule,Roman Empire,0.7977465746876269,0.5833333333333333,True,0.9,"'Roman rule' (the political control of the Roman Empire) and 'Roman Empire' (the state entity, its territory and emperors) refer to the same political entity: the Roman state/political authority. They are not merely related but denote the same entity (the Roman Empire / its rule)."
56,345,Roman Empire,Roman Republic,0.7554875209601274,0.6428571428571428,False,0.9,"The Roman Empire and the Roman Republic are distinct historical states/different phases of Roman political organization. The Republic preceded the Empire and had different institutions, duration, and governance; they are related but not identical, so they should not be merged."
56,345,Roman Empire,Roman ruling élite,0.7522008329823638,0.5555555555555556,False,0.86,"The two entities are related but not identical. 'Roman Empire' denotes the political state/imperial polity, while 'Roman ruling élite' refers specifically to the social/political group (the elite officeholders and aristocracy) within Roman society and government. One is a state-level entity; the other is a subset group within that state. They are distinct types (state vs group) and should not be merged."
56,345,Roman Empire,Roman Republic,0.751129432474912,0.2857142857142857,False,0.9,"The Roman Empire and the Roman Republic are distinct historical states/phases of Roman government: the Republic preceded the Empire and had different institutions and temporal scope. They are related but not identical, so they should not be merged."
56,345,Roman Empire,Romans,0.7315785701170091,0.6666666666666667,False,0.9,"These refer to distinct but related concepts: one is the Roman state/imperial polity (Roman Empire) and the other is the Roman people/society/citizen body. They overlap historically but are not identical — the Empire is a political/state entity ruled by emperors, while the Romans are the population and social order across Republic and Empire periods. That makes them related but not mergeable."
56,345,Roman Empire,Roman army,0.7285508036465435,0.6,False,0.91,"The two entities refer to different things: one is the Roman state/political entity (the Roman Empire), the other is the military institution (the Roman army/legions). They are closely related but not identical (state vs organization). Thus they should not be merged."
56,345,Roman Empire,Romans,0.7265530880266524,0.5384615384615384,False,0.85,"The two entities refer to distinct concepts: one is the political state/imperial polity (‘Roman Empire’) and the other is the people/society/citizen body of Rome (‘Romans’). They are related but not identical (state vs people/social body), so they should not be merged."
56,345,Roman Empire,Romans,0.7255446073426636,0.5,False,0.9,"The two entities refer to related but distinct concepts: 'Roman Empire' is the imperial state/political entity ruled by emperors, while 'Romans' denotes the people/citizen body and social order of Rome. They are not strictly identical (state vs people/social group), so they should not be merged."
56,345,Mauretania,Africa (Roman province),0.7237937205906884,0.33333333333333337,False,0.9,"Mauretania and the Roman province Africa (Africa Proconsularis) are distinct regions in Roman North Africa: Mauretania corresponds to roughly modern Morocco/Algeria west of Numidia, while the Roman province Africa (often called Africa Proconsularis) covered the territory of Carthage/western Tunisia. They are related geographically and contemporaneously but not the same political/place entity, so they should not be merged."
56,345,Roman Empire,Roman Senate,0.7097191493782947,0.5833333333333333,False,0.9,"The Roman Empire (a state/political entity) and the Roman Senate (a governing body/organization) are related but distinct: the Senate was an institution within both the Roman Republic and continued in altered form under the Roman Empire. They are different entity types and roles, so they should not be merged."
