paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
21,326,Sicily,western Mediterranean,0.6256393828101952,False,0.91,"Sicily is a specific island/region while ""western Mediterranean"" denotes a much larger maritime/ regional area. They are related (Sicily is located in the western Mediterranean and was a key theatre of conflict) but not identical entities."
21,326,Sardinia,Italy,0.6150711603793739,False,0.9,"Sardinia and Italy are distinct geographical regions: Sardinia is an island (region) established/organized by the Romans, while Italy refers to the Italian peninsula where the Etruscans lived. They are related (both in the Mediterranean and part of Roman domains) but not identical entities."
21,326,Sardinia,western Mediterranean,0.612851692614894,False,0.9,"Sardinia is a specific island/region; ""western Mediterranean"" is a broad maritime region. They are related (Sardinia lies in the western Mediterranean and was contested in struggles between Rome and Carthage) but are not the same entity. Therefore they should not be merged."
21,326,Corsica,western Mediterranean,0.6041817375553595,False,0.86,"Corsica is a specific island/region in the central/western Mediterranean. ""western Mediterranean"" is a broader geographical region. They are related (Corsica lies in the western Mediterranean) but are not the same single entity."
22,327,Carthage,Carthaginians,0.8260824043200853,True,0.86,"The two mentions refer to the same underlying historical entity: the city-state/political entity Carthage and its people, the Carthaginians. Although one label emphasizes the state and the other the people, they are not distinct historical entities in the sense required here—they refer to the same civilization/polity. Merge using the state name as canonical and include 'Carthaginians' as an alias. Consolidated description notes Carthage as a Phoenician city-state and its people."
22,327,Roman provinces,Roman Empire,0.7689177613919466,False,0.86,"The two entities refer to related but distinct concepts. ""Roman Empire"" (or ""Empire of Rome"") denotes the political state that ruled large territories, while ""Roman provinces"" refers to the administrative subdivisions of that state. They are not identical: one is the overarching imperial entity, the other are its constituent territorial units."
22,327,western Sicily,Sicily,0.7530277085490856,False,0.62,"'western Sicily' is a geographic subregion of the island 'Sicily'. The second entity 'Sicily' refers to the entire region/island; they are not strictly identical. The first denotes a part of Sicily (western portion), while the second denotes the whole island/region taken by Romans. These should not be merged because they refer to different scopes."
22,327,Roman provinces,Roman Republic,0.7028039994258708,False,0.9,"The two entities are different kinds of collective concepts: 'Roman provinces' refers to administrative territorial units of the Roman state, while 'Roman Republic' refers to the state/political system that governed Rome. They are related (provinces existed under Rome and its republic/empire), but they are not the same single historical entity and should not be merged."
22,327,Roman provinces,Romans,0.6995573391314643,False,0.92,"The two entities refer to different concepts: 'Roman provinces' are territorial/political administrative units of Rome (places/states), while 'Romans' are the people/citizen body. They are related but not identical."
22,327,Roman provinces,Roman Republic,0.6984835952030127,False,0.9,"'Roman provinces' refers to territorial administrative units of Rome across periods; 'Roman Republic' is the political state/regime governing Rome for ~450 years. These are related (provinces are parts of Roman territorial administration, which existed more prominently in the late Republic and Imperial periods) but they are not the same single entity: one is a type/collection of territorial subdivisions, the other is the state/political system. They should not be merged."
22,327,Roman provinces,Romans,0.6809980156362687,False,0.95,"'Roman provinces' (administrative territorial units of Rome) are distinct from 'Romans' (the people/citizen body). One is a territorial/administrative concept (provinces), the other is a population/political community (people). They are related but not identical."
22,327,Roman provinces,Roman military power,0.6777102873454378,False,0.8,These refer to different things: 'Roman provinces' are territorial-administrative units of Roman state; 'Roman military power' (Roman military forces) is the armed organization. They are related but not identical.
22,327,Roman provinces,Roman Senate,0.6679896099934807,False,0.86,"The two entities refer to different concepts: 'Roman provinces' are territorial/administrative divisions of the Roman state, whereas the 'Roman Senate' is a political governing body/organization. They are related but not identical."
22,327,western Sicily,western Mediterranean,0.6577253737164855,False,0.56,"'western Sicily' is a subregion of the island of Sicily in the central Mediterranean; 'western Mediterranean' is a much larger maritime region including waters and lands west of Italy. They are related geographically but not identical (one is part of the other). The descriptions differ: one is a specific part of Sicily, the other is the broader western Mediterranean theatre. Therefore they should not be merged."
22,327,western Sicily,Sardinia,0.630006427656213,False,0.98,Western Sicily and Sardinia are distinct geographic regions/islands in the central Mediterranean. They are not the same place and the descriptions (Sardinia noted as a Roman-established region) do not match western Sicily. No evidence they are identical.
22,327,western Sicily,Syracuse,0.6293298597358279,False,0.87,"""western Sicily"" is a region of the island of Sicily; ""Syracuse"" is a city (one of the major Greek cities) located on the eastern coast of Sicily. They are different types (region vs city) and are not the same historical entity."
22,327,Roman provinces,Roman Mediterranean,0.625908381196815,False,0.9,"The two entities refer to different concepts. ""Roman provinces"" denotes the administrative units (states/territories) created and governed by Rome, while ""Roman Mediterranean"" describes a geographic/sea-region shaped by Roman institutions and influence. One is a political/administrative collective entity; the other is a regional/place concept. They are related but not identical."
22,327,Roman provinces,Roman ruling élite,0.6243044434623981,False,0.92,"The two entities refer to different concepts: 'Roman provinces' are territorial/political subdivisions of Roman rule (places/administrative units), while 'Roman ruling élite' denotes the social/political group of leaders who governed Rome. They are related but not identical."
22,327,Roman provinces,Romans,0.6162001226899975,False,0.98,"The two entities refer to different concepts: 'Roman provinces' are administrative territorial units of Roman governance (states/regions), whereas 'Romans' or the 'Roman People' are the citizen body/people of Rome. They are related but not identical."
22,327,Roman provinces,western Greek cities,0.6137259571771735,False,0.9,The two entities refer to different collectives: one to Roman provinces (administrative territorial units of Rome) and the other to western Greek cities (Greek city-states located in the western Mediterranean). They are distinct types of political/territorial groupings and not the same historical entity.
23,327,Greek cities,western Greek cities,0.7759247698836083,True,0.66,"Both names refer to the same collective: Greek city-states (or Greek cities) located in the western area. 'Western Greek cities' is a more specific descriptor but does not denote a distinct entity from 'Greek cities' when both refer to Greek cities in Spain/western region. They should be merged as the same collective entity, with the canonical name 'Greek cities (western)' or simply 'Greek cities' and a note about western location."
23,327,south,western Mediterranean,0.6905032552103586,False,0.86,"The two entities refer to different geographic concepts. 'south' denotes a region of Italy that switched allegiance to Carthage in the Second Punic War (a specific subregion of Italy), while 'western Mediterranean' denotes the broader maritime region contested between Rome and Carthage. They are related (the southern Italian region was part of the wider western Mediterranean struggle) but are not the same place, so they should not be merged."
23,327,Spain,western Mediterranean,0.6764959216962888,False,0.79,"'Spain' (a specific region) and 'western Mediterranean' (a broader maritime region) are related but not identical. The western Mediterranean includes waters and shores including parts of Spain, but they are different geographic entities (one is a country/region on land, the other is the sea/sea-region). Therefore they should not be merged."
23,327,south,Sardinia,0.6574790559484338,False,0.88,"These refer to different places. ""south"" describes a southern region of Italy that switched allegiance to Carthage in the Second Punic War; Sardinia is the island/region established by Romans earlier in the wars. They are distinct geographic entities and historical actors, not the same place."
23,327,south,Sicily,0.6570821257544311,False,0.9,'south' (region of Italy that switched to Carthaginian side) and 'Sicily' (region taken by Romans in earlier fighting) are distinct geographic regions and refer to different places. They are related in context of the Punic Wars but not the same entity.
23,327,Spain,Sardinia,0.6450698176107728,False,0.96,"Spain and Sardinia are distinct geographic regions/places. They refer to different islands/peninsulas with separate historical roles in the Punic/Roman conflicts, so they should not be merged."
23,327,south,Italy,0.637753813599726,False,0.78,"Entity 1 refers generically to 'south' — a region of Italy that switched to Carthaginian side in the Second Punic War (a subregion of the Italian peninsula). Entity 2 is the whole peninsula/region 'Italy' and a broad description including Hannibal's campaigns. These are not the same singular entity: one is a part/region of Italy (southern Italy) while the other is the entire region/peninsula. They are related but not identical, so they should not be merged."
23,327,south,Campania,0.6096538227147857,False,0.73,"The two entities do not refer to the same named region. ""Campania"" is a specific historical region of Italy (home to the Latins). ""south"" is a generic descriptor and in the first description refers to a southern part of Italy that defected to Carthage in the Second Punic War; that could include parts of Campania but is not explicitly the same named region. Because one is a generic directional term and the other is a specific region name, they should not be merged."
23,327,south,Etruria,0.6047322714994464,False,0.86,"The two entities refer to different places. Entity 1 ('south') is a vague reference to a southern region of Italy that switched allegiance to Carthage in the Second Punic War—likely referring to southern Italian communities or regions (e.g., parts of Magna Graecia or Campania) rather than Etruria. Entity 2 ('Etruria') is the distinct central Italian region of the Etruscans. They are not the same historical entity."
23,327,Spain,Corsica,0.6027860962035991,False,0.95,"The two entities are distinct geographic regions: Spain (Iberian Peninsula region) and Corsica (Mediterranean island). They are not the same place and refer to different locations and historical contexts, so they should not be merged."
23,327,Spain,Punic Wars,0.6018658468910199,False,0.98,The two entities are different types and refer to different concepts: 'Spain' is a geographic region while 'Punic Wars' is a series of military conflicts between Rome and Carthage. They are related historically (the Carthaginians held territory in Spain during the Second Punic War) but are not the same entity.
24,327,Africa,south,0.6541301275329043,False,0.71,'Africa' (the continent/region) is not the same as 'south' (the southern region of Italy). The second refers specifically to the south of Italy that shifted allegiance to Carthage during the Second Punic War; the first refers to Africa as the theater where Romans transferred offensives and where Hannibal was defeated. They are related geographically and historically but are distinct places.
24,327,Africa,Alps,0.6538140182041993,False,0.9,"The two entities refer to different geographical features: Africa (a continent/region) and the Alps (a mountain range in Europe). They are related in the historical context (Hannibal moved from Italy across the Alps and later campaigned in Africa), but they are distinct places and not the same entity."
24,327,Africa,western Mediterranean,0.6326591156505782,False,0.86,"'Africa' (a region) and 'western Mediterranean' (a different geographic region) are related but not identical. The western Mediterranean is a maritime/subregional area including parts of southern Europe, North Africa, and islands, whereas Africa refers to the continent/region of North Africa in context. The descriptions refer to different scopes in the Roman–Punic struggle (Africa as theater where Romans turned offensive; western Mediterranean as the broader region at stake). They should not be merged."
24,327,Africa,Europe,0.6278120262169683,False,0.9,The two entities are distinct continents/regions: Africa and Europe. Descriptions reference different geographic areas and historical roles (Africa as theatre where Romans campaigned and Hannibal defeated; Europe as continent influenced/shaped by Rome). They are related but not identical.
24,327,Capua,Cannae,0.6148579811259002,False,0.93,"The two entities refer to different places and events. Capua is a city that rebelled against Rome and was destroyed by the Romans; Cannae is the site of the major Carthaginian victory in 216 BC. They are distinct geographic locations and historical subjects, not alternate names for the same place."
25,328,southern Spain,western Sicily,0.6906771728939943,False,0.9,The two names refer to distinct geographic regions: one is a region of the Iberian Peninsula (southern Spain) and the other is the western part of the island of Sicily. They are not the same place and should not be merged.
25,328,southern Spain,Spain,0.6354183639319222,False,0.88,"'southern Spain' refers to a subregion of the larger region 'Spain'. Entity 2 ('Spain') is the whole region/country; Entity 1 is a part of it. They are related but not strictly identical, so they should not be merged."
25,328,Po valley,central Italy,0.6239366320852622,False,0.86,"Po Valley refers specifically to the Po River basin in northern Italy (a distinct geographic region). ""Central Italy"" denotes the central part of the Italian peninsula and historically refers to a different, more southern/central region (including areas that provided manpower to Rome and remained loyal in the Second Punic War). These are distinct geographic regions and not identical."
25,328,southern Spain,western Mediterranean,0.6048994349985739,False,0.82,"'southern Spain' is a subregion of the western Mediterranean area but they are not identical. 'Western Mediterranean' denotes a broader maritime/region (including parts of southern Spain, but also other territories like Sardinia, Corsica, North Africa, etc.). The two are related (southern Spain lies within the western Mediterranean region) but are not the same place, so they should not be merged."
26,328,second Punic War,Punic Wars,0.8396385451646431,False,0.9,"Entity 1 refers specifically to the Second Punic War, a single war between Rome and Carthage. Entity 2 refers to the Punic Wars, the series of wars between Rome and Carthage. The Second Punic War is one installment within the broader Punic Wars, not identical to the entire series, so they should not be merged."
26,328,second Punic War,First Punic War,0.7099168040380089,False,0.9,"The two entities refer to different wars in the Punic conflicts between Rome and Carthage. ""Second Punic War"" and ""First Punic War"" are distinct events separated in time and participants (notably Hannibal in the Second). They are related but not the same, so they should not be merged."
26,328,Macedon,Carthage,0.6745969205323062,False,0.95,"Macedon (a Greek kingdom) and Carthage (a Phoenician city-state) are distinct historical states with different geographies, peoples, and histories. Although the description for Macedon mentions an alliance with Carthage in the wars of Italy, that indicates a relationship, not identity. They are not the same entity and should not be merged."
26,328,Macedon,Roman Empire,0.6571605039497365,False,0.95,"Macedon (a Greek kingdom) and the Roman Empire (state centered on Rome) are distinct historical states; they are related (e.g., conflicts/alliances) but not the same entity. No merge."
26,328,Macedon,Carthage,0.6474466430498174,False,0.92,"Macedon (a Greek kingdom) and Carthage (a Phoenician city-state) are distinct historical polities with different names, locations, peoples, and roles; they are related in that they both participated in Mediterranean geopolitics, but they are not the same entity."
26,328,second Punic War,Spain,0.6412341021665503,False,0.9,"One entity is an event (the Second Punic War) and the other is a geographical region (Spain). They are distinct types and refer to different kinds of things: the war occurred in and involved regions including Spain, but Spain is not the war itself. Therefore they should not be merged."
26,328,Athens,Greek cities (western),0.6368119764835884,False,0.9,"Entity 1 is a specific city: Athens. Entity 2 is a collective group of western Greek cities (plural), a regional collective entity that includes multiple cities and is distinct from the single city Athens (which is in mainland Greece, not typically part of the ‘western’ Greek cities/colonies). They are related (both Greek cities) but not identical."
26,328,second Punic War,Hannibal,0.6315915438369095,False,0.95,The two entities are different types and clearly distinct: 'second Punic War' is a major war (an event) while 'Hannibal' is an individual person (a Carthaginian general who fought in that war). They are related (Hannibal participated in the Second Punic War) but are not the same historical entity and should not be merged.
26,328,Macedon,Roman provinces,0.6266011989156721,False,0.92,"Macedon (a Greek kingdom/state) and ""Roman provinces"" (collective term for territories administered by Rome) are distinct historical entities: different polities, geographic scopes, and historical roles. They are related historically (Macedon later became Roman provinces), but not identical."
26,328,second Punic War,Cannae,0.6199500793600655,False,0.92,"The two entities are different kinds: one is an event (Second Punic War) and the other is a place (Cannae). Cannae is a location and a notable battle within the Second Punic War, not the same entity as the war itself. They are related but not identical, so they should not be merged."
26,328,Seleucids,Roman Empire,0.6077249647039143,False,0.97,"The Seleucids (Seleucid Empire) and the Roman Empire are distinct Hellenistic and Roman states/empires with different territories, origins, and histories. They are related historically and contemporaneous in parts of the eastern Mediterranean/Asia Minor, but they are not the same entity and should not be merged."
26,328,second Punic War,south,0.6070997269030449,False,0.92,The first entity is an event (the Second Punic War) while the second is a geographic region of Italy ('south') that changed sides during that war. They are related (the region participated in the event) but are clearly different kinds of things—an event versus a place—so they should not be merged.
28,329,third Punic War,second Punic War,0.743887227417721,False,0.9,"The two names refer to distinct historical wars: the Second Punic War (218–201 BC) and the Third Punic War (149–146 BC). They are related (both Punic Wars between Rome and Carthage) but are separate events with different dates and outcomes, so they should not be merged."
28,329,third Punic War,Punic Wars,0.6845337007111307,False,0.9,"The Third Punic War is a specific conflict (149–146 BC) that is one of the Punic Wars. The second entity, 'Punic Wars', refers to the entire series of wars between Rome and Carthage (a plural, umbrella term). They are related (one is a member of the set described by the other) but not identical."
28,329,149 BC,509 BC,0.6634899969036483,False,0.93,The two entities are distinct years (149 BC and 509 BC) representing different points in time and different historical events (start of the Third Punic War vs expulsion of Rome's last king). They are not the same historical entity and should not be merged.
28,329,149 BC,third century BC,0.6537040551025771,False,0.9,"These are different temporal granularities and refer to different time spans: 149 BC is a single year (when the Third Punic War started), while the third century BC is a 100-year period (when Pyrrhus campaigned early in that century). They are related (both are dates in BCE) but not the same entity."
28,329,third Punic War,First Punic War,0.6329528607906652,False,0.98,These are different wars (the First Punic War 264–241 BC vs the Third Punic War beginning 149 BC). They are related as parts of the Punic Wars sequence but are distinct events separated by over a century and different dates and contexts. Therefore they should not be merged.
28,329,149 BC,First Punic War,0.630755719024321,False,0.77,"These are different kinds of entities: one is a specific year (149 BC) and the other is an event (First Punic War, 264–241 BC). They are not the same historical entity; the year 149 BC does not denote the First Punic War (which ended in 241 BC)."
28,329,149 BC,second Punic War,0.6290109011576306,False,0.92,"One is a year (149 BC) and the other is an event (Second Punic War). They are different types and not the same entity. Also the descriptions conflict: 149 BC is noted as year when the third Punic War started, while the other is the Second Punic War (an earlier war). Even if related temporally, they are distinct."
28,329,149 BC,fifth century BC,0.6143213956513862,False,0.85,One is a specific year (149 BC) and the other is a multi-decade time period (fifth century BC). They are different temporal entities and not identical.
28,329,149 BC,264–241 BC,0.6069835426731083,False,0.91,These are two distinct temporal entities: one is a single year (149 BC) and the other is a multi-year range (264–241 BC). They represent different time intervals and are not the same historical entity.
29,330,Roman army,Roman military power,0.8935308125444473,True,0.78,"Both entries describe the Roman military forces. 'Roman army' is a general label and 'Roman military power' refers specifically to the military forces of the Roman Republic but conceptually they denote the same organization-type entity (the Roman armed forces). They are not distinct entities (e.g., specific branch or different institution)."
29,330,Carthaginian,Carthage,0.8623102934556154,False,0.91,"Entity 1 refers to the people ('Carthaginian' — adjective/noun for people from Carthage) while Entity 2 is the polity/place 'Carthage' whose inhabitants are the Carthaginians. These are related but distinct: one is the population/people/collective identity, the other is the city-state. They should not be merged because they represent different entity types (people vs state), even though they are closely linked and share aliases."
29,330,provinces,Roman provinces,0.84796950072431,True,0.89,"Both entries describe the same concept: the administrative units of the Roman state/empire. 'provinces' (region) and 'Roman provinces' (state) are not distinct entities but the same set of territorial units governed by Roman authorities, so they should be merged."
29,330,Roman army,Roman Empire,0.7375482441620033,False,0.9,"The two entities refer to different kinds of things: Entity 1 is the military organization/institution ('Roman army' / 'Roman military power'), while Entity 2 is the political/state entity ('Roman Empire'). Although the Roman Empire was maintained by its military, that makes them related but not identical. They should not be merged because one is an armed force (organization) and the other is a state (political entity)."
29,330,Roman army,Romans,0.7114269529065257,False,0.86,"The two entities refer to distinct concepts: one is the Roman army (the military organization/institution) and the other is the Romans (the citizen body/people of Rome). They are related (the army was composed of Romans and served Roman society) but are not the same entity type or identical historical entity, so they should not be merged."
29,330,allies,Roman army,0.7092007887987972,False,0.92,"The two mentions are different: 'allies' refers to groups providing manpower to the Roman army (external or subordinate peoples/forces), while 'Roman army' is the Roman military organization itself. They are related but not identical—'allies' are contributors to or supporters of the Roman army, not the same organization."
29,330,Roman army,Romans,0.6924327597834954,False,0.92,"One entity denotes the military organization ('Roman army' / 'Roman military power'), the other denotes the people/citizen body of Rome ('Romans' / Roman People) — these are related but distinct: the army is an institution, the Romans are the citizens/political community. They are not the same historical entity."
29,330,Carthaginian,Carthage,0.6836592167747779,False,0.91,"Entity 1 refers to the people (Carthaginians) while Entity 2 refers to the city-state/state of Carthage; they are closely related but not strictly identical: one is the population/people, the other is the polity. Entity 2's aliases include 'Carthaginians' which is the demonym, but that does not make the polity and the people the same entity. Therefore they should not be merged."
29,330,Roman army,Roman ruling élite,0.6820330511873036,False,0.94,"The two refer to distinct collectives: one is the military forces (Roman army) and the other is the social/political ruling class (Roman ruling élite). They are related but not identical—one is an organization/force, the other a social/political group that exercised governance. Therefore they should not be merged."
29,330,Roman army,Roman provinces,0.6759952409872471,False,0.9,"The two entities refer to different concepts: one is Rome's military organization (an organization/collective), the other is the territorial administrative units (provinces/regions). They are related (the army operated in the provinces) but not the same entity."
29,330,Carthaginian,Romans,0.6694670908838565,False,0.9,These refer to two distinct collective peoples in classical antiquity: Carthaginians (people of Carthage) and Romans (citizens of Rome). They are related as adversaries but are not the same entity.
29,330,Roman army,Romans,0.6666643707977647,False,0.9,"The two entities denote distinct concepts: 'Roman army' refers specifically to Rome's military forces (an organization/institution), while 'Romans' refers to the citizen body/people of Rome (a population and political community). They are closely related but not identical — one is the armed force, the other is the people/citizenry that provided soldiers and political sovereignty. Therefore they should not be merged."
29,330,Roman army,Roman Senate,0.6630684470063337,False,0.88,The Roman army (military organization) and the Roman Senate (political governing body) are distinct institutions with different roles and functions. They are related parts of Roman state structure but are not the same entity and should not be merged.
29,330,allies,Romans,0.6590605184424455,False,0.86,"'allies' (groups providing manpower to the Roman army) refers to separate peoples or client groups who supported Rome militarily, whereas 'Romans' denotes the citizen body of Rome itself. These are related but not identical: allies are distinct non-Roman groups supplying troops, while Romans are the citizens providing sovereignty and manpower from within Rome. Therefore they should not be merged."
29,330,allies,Romans,0.6494209488927173,False,0.9,Entity 1 ('allies') refers to groups providing manpower to the Roman army — a category of external or subordinate peoples assisting Rome. Entity 2 ('Romans') denotes the Roman citizen body itself. These are distinct: allies are not the Roman citizens but separate groups allied to Rome. They are related but not identical.
29,330,Carthaginian,Roman army,0.6477633669273798,False,0.77,"These refer to different groups: 'Carthaginian' denotes the people of Carthage (or a member of that people), while 'Roman army' denotes the military organization of Rome. They are related (opponents) but not the same entity."
29,330,Roman provinces,Roman Empire,0.6471676619122216,False,0.94,"The two entities refer to different concepts: 'Roman provinces' are administrative subdivisions of the Roman state/Empire, while the 'Roman Empire' is the overarching political state. They are related but not identical (one is a component of the other)."
29,330,Roman army,Roman Republic,0.6419337202444851,False,0.98,"The Roman army (military organization) and the Roman Republic (state/political entity) are distinct: one is the armed forces, the other is the state system that governed Rome. They are related but not identical or interchangeable, so they should not be merged."
29,330,allies,Roman ruling élite,0.6357053324922828,False,0.98,"The two entities refer to different groups: 'allies' are external groups providing manpower to the Roman army (subject peoples or allied states), whereas 'Roman ruling élite' denotes the internal elite class that governed Rome under its constitution. They are distinct in role, composition, and relationship to Rome, so they should not be merged."
29,330,Carthaginian,Romans,0.6341750828025299,False,0.9,"These refer to different collective groups: 'Carthaginian' denotes people of Carthage (Carthaginians), while 'Romans' denotes the citizens of Rome. They are distinct historical peoples and political communities, not the same entity."
29,330,Carthaginian,Latins,0.6262674669494636,False,0.9,"Carthaginians (people of Carthage) and Latins (an old-established people of Latium/Campania including early Rome) are distinct ethnic/political groups in antiquity with different geographic origins, histories, and identities. They are related only as contemporaneous Mediterranean peoples and adversaries in conflicts (e.g., Punic Wars), but not the same entity."
29,330,allies,Romans,0.6222433605748967,False,0.92,"Entity 1, labeled 'allies', refers generically to groups providing manpower to the Roman army — i.e., allied peoples or allied contingents. Entity 2, 'Romans', is specifically the citizen body of Rome (the Roman people). These are distinct: Rome's allies are separate foreign or subject communities who supported Roman military efforts, not the Roman citizens themselves. They are related but not identical."
29,330,satellites,Roman army,0.622130495820258,False,0.9,"The two entities are related but not identical. 'Satellites' (people) refers to groups that provided manpower to the Roman army — a subordinate or supporting group — while 'Roman army' is the principal military organization itself. They are different entity types and roles: one is a category of people associated with or supporting the Roman army, the other is the organization that they supported. This is not a case of two names for the same entity."
29,330,Carthaginian,Roman ruling élite,0.6190226836465323,False,0.9,"These refer to distinct collective entities: one is the Carthaginians (people of Carthage) and the other is the Roman ruling elite (the governing class of Rome). They are different groups, not two names for the same entity, so they should not be merged."
29,330,Carthaginian,Macedon,0.6174347482653954,False,0.9,"These are distinct entities: 'Carthaginian' refers to the people or inhabitants of Carthage (a North African polity/people), while 'Macedon' is a Greek kingdom/state. They are related by alliances and wars but are not the same entity type or identity, so they should not be merged."
29,330,Carthaginian,Etruscans,0.615252583211686,False,0.98,"The two entities refer to distinct ancient peoples: 'Carthaginian' denotes people of Carthage (a Phoenician/Punic state in North Africa) while 'Etruscans' denotes a pre-Roman people of ancient Italy. They are different groups, cultures, and polities, so they should not be merged."
29,330,allies,Roman Empire,0.6073912930770241,False,0.66,"The first entity 'allies' refers to groups providing manpower to the Roman army — a category of allied peoples or client contingents. The second entity 'Roman Empire' is the political state/empire. These are distinct: one denotes allied peoples (collective groups, military supporters) while the other denotes the imperial state. They are related but not identical."
29,330,Carthaginian,Romans,0.6059786559954177,False,0.9,Carthaginians (the people of Carthage) and Romans (the citizen body of Rome) are distinct collective peoples from different city-states/polities and opposed each other in conflicts; they are related but not the same entity.
30,330,new provinces,Roman provinces,0.7102365160246287,True,0.92,"Both descriptions refer to the same concept: administrative territories governed by appointed governors in Rome. ""new provinces"" appears to be a generic or context-specific mention of provinces, while Entity 2 explicitly names and describes Roman provinces. They are the same historical entity (Roman provinces)."
30,330,governors,Roman provinces,0.6932565078930866,False,0.91,Entity 1 ('governors') refers to the officials who governed provinces. Entity 2 ('Roman provinces') refers to the territorial administrative units that were governed. They are distinct kinds (people vs. region) and therefore not the same historical entity—closely related but not identical.
30,330,tax-gatherers,quaestors,0.6861444376011087,False,0.82,The two entries refer to different types of collective entities. 'Tax-gatherers' are described as officials appointed by the Senate to accompany governors and drawn from the equites (a social class) — a role/function (likely publicani or imperial/local tax agents). 'Quaestors' are a specific elected magistracy (20 elected annually) who became senators. These are distinct offices/roles in Roman administration and not identical.
30,330,equites,plebs,0.6752769187980716,False,0.91,"Equites (knights) and plebs (plebeians) are distinct social classes in Roman society: equites were a wealthier, non-noble class often involved in finance and tax collection, while the plebs were the common working people with different political roles and grievances. They are related but not identical."
30,330,governors,governor,0.6608856308923958,True,0.88,"Entity 1 is a collective label ('governors') referring to officials chosen by the Senate for new provinces. Entity 2 is a singular role description ('governor') — an official ruling a province with proconsular powers for one year. These refer to the same role/type of historical office (the governors of provinces), one plural and one singular. They are not distinct individuals but the same entity type and thus should be merged as the canonical concept 'governor'."
30,330,tax-gatherers,magistrates,0.6598590943387734,False,0.78,"'Tax-gatherers' (officials appointed by the Senate to accompany governors drawn from the equites) describes a specific role/function (fiscal agents or publicani/tax contractors) distinct from 'magistrates' (a broad class of Roman officials with legally defined powers). The descriptions indicate different scopes: one is a subset or specific occupational group related to tax collection, the other is a general category of public office whose powers could be limited by the plebs. They are related but not identical."
30,330,governor,quaestors,0.6350027829443972,False,0.9,The two entities are different kinds: one is an individual officeholder role ('governor' as a person holding proconsular powers for a term) while the other is a collective elected magistracy ('quaestors') composed of twenty officials who became senators. They refer to distinct offices/actors in Roman government and are not the same entity.
30,330,special court,magistrates,0.6344888704652629,False,0.82,"The two entities refer to different concepts: one is a specific judicial body created in 149 BC to prosecute extortion by officials (a particular special court), the other refers broadly to magistrates (office-holders whose powers could be limited by the plebs). They are related (magistrates might be defendants before a special court) but are not the same organization or entity."
30,330,governor,Roman provinces,0.6226443141869986,False,0.9,"Entity 1 is an office/official (a governor), a person or role; Entity 2 is a territorial/administrative unit (Roman provinces). They are related (provinces are governed by governors) but are distinct kinds of entities (person/office vs region). Therefore they should not be merged."
30,330,tax-gatherers,Tribunes of the People,0.6183426178910022,False,0.83,"The two referents are different: 'tax-gatherers' are officials (appointed by the Senate) who accompanied governors and were from the equestrian class, whereas the 'Tribunes of the People' (tribunes) are a distinct set of ten elected magistrates with popular-vote selection and powers to propose or veto legislation. Their roles, selection methods, number, and social status differ, so they are not the same entity."
30,330,equites,Roman ruling élite,0.6172200056729447,False,0.7,"The equites (knights) were a specific social order/class in Rome—wealthy non-noble citizens often serving as cavalry and public officials—whereas ""Roman ruling élite"" is a broader description of the political elite of Rome (including senators, magistrates, and other power-holders). The two are related (equites could be part of the ruling elite at times) but are not strictly identical."
30,330,equites,magistrates,0.6038279842719996,False,0.9,"'Equites' (the equestrian order, wealthy non-noble class/knights in Rome) and 'magistrates' (public officials whose powers could be checked by the plebs) are distinct categories: one is a social/economic class (a class of citizens), the other is an office/collective of officials. They are related historically (members of equestrian order might hold some offices, and magistrates were a class of offices), but they are not the same entity and should not be merged."
32,331,Hellenization,Greek civilization,0.718365350232077,False,0.79,"Hellenization is the process/phenomenon of spreading Greek culture; Greek civilization is the culture/civilization itself. They are closely related but not identical: one is the culture, the other is the diffusion/process of that culture. Therefore they should not be merged."
32,331,Roman culture,Greek civilization,0.7060103133538556,False,0.9,The two entities refer to distinct cultural traditions: one is Roman culture (the culture of Rome) and the other is Greek civilization (the culture of the ancient Greeks). Although closely related — Greek culture strongly influenced Roman culture — they are not the same historical entity and should not be merged.
32,331,Roman culture,Greek civilization,0.6662449144045767,False,0.92,"These refer to distinct cultural entities. ""Roman culture"" is the culture of Rome (heavily influenced by Greek culture), while ""Greek civilization"" is the civilization/culture of the ancient Greeks that influenced Rome. They are related but not identical."
32,331,Roman soldier,Roman army,0.6523862439995921,False,0.9,"The two entities are different kinds: one is an individual/unspecified person ('Roman soldier'), the other is the organizational collective ('Roman army'). They are related (soldiers are members of the Roman army) but not identical. Therefore they should not be merged."
32,331,Roman culture,Greece,0.6463223893727769,False,0.95,The two entities refer to different kinds of things: Entity 1 is a cultural entity ('Roman culture') while Entity 2 is a geographic/political region ('Greece'). Although related—Roman culture was influenced by Greek culture and Greek culture reached later peoples through Rome—they are not the same historical entity and should not be merged.
32,331,Roman culture,Greek civilization,0.6438255398717287,False,0.85,"These two entities refer to different cultural civilizations: one is Roman culture (culture of Rome), the other is Greek civilization (culture of ancient Greeks). They are related (Greek culture influenced Roman culture) but are not the same entity."
32,331,Roman soldier,Roman army,0.630200875273475,False,0.9,"The first entity is an individual (an unidentified Roman soldier) while the second is the Roman army as an organization/collective. They are related but not identical: a Roman soldier is a member of the Roman army, not the same entity as the army itself."
